x,y,id,s
0.29,-0.58,"jt_14.txt",4.0
-9.06,-0.82,"jt_15.txt",4.0
0.34,-0.60,"jt_16.txt",4.0
0.32,-0.57,"jt_17.txt",4.0
0.29,-0.59,"jt_18.txt",4.0
0.28,-0.64,"jt_19.txt",4.0
0.27,-0.60,"jt_20.txt",4.0
-9.29,-0.45,"jt_21.txt",4.0
-9.06,-0.82,"jt_22.txt",4.0
0.32,-0.63,"jt_23.txt",4.0
0.27,-0.61,"jt_24.txt",4.0
0.33,-0.61,"jt_25.txt",4.0
-9.05,-0.86,"jt_26.txt",4.0
0.27,-0.59,"jt_27.txt",4.0
-9.05,-0.84,"jt_28.txt",4.0
0.29,-0.57,"jt_29.txt",4.0
-3.36,-16.41,"jt_30.txt",4.0
0.30,-0.62,"jt_31.txt",4.0
0.32,-0.60,"jt_32.txt",4.0
0.29,-0.61,"jt_33.txt",4.0
-2.98,16.04,"jt_34.txt",4.0
0.32,-0.60,"jt_35.txt",4.0
-14.95,-6.94,"jt_36.txt",4.0
0.29,-0.60,"jt_37.txt",4.0
0.30,-0.62,"jt_38.txt",4.0
0.33,-0.62,"jt_39.txt",4.0
-9.05,-0.85,"jt_40.txt",4.0
-9.06,-0.80,"ju_1.txt",4.0
0.32,-0.60,"ju_2.txt",4.0
11.03,7.85,"ju_3.txt",4.0
0.27,-0.61,"ju_4.txt",4.0
0.31,-0.61,"ju_5.txt",4.0
0.32,-0.62,"ju_6.txt",4.0
0.29,-0.62,"ju_7.txt",4.0
7.15,5.18,"ju_8.txt",4.0
0.28,-0.58,"ju_9.txt",4.0
-16.14,-2.09,"ju_10.txt",4.0
0.30,-0.61,"ju_11.txt",4.0
0.30,-0.61,"ju_12.txt",4.0
0.27,-0.60,"ju_13.txt",4.0
0.32,-0.61,"ju_14.txt",4.0
10.23,-13.23,"ju_15.txt",4.0
0.30,-0.61,"ju_16.txt",4.0
7.77,4.14,"ju_17.txt",4.0
0.28,-0.60,"ju_18.txt",4.0
0.27,-0.62,"ju_19.txt",4.0
0.28,-0.61,"ju_20.txt",4.0
8.00,0.77,"ju_21.txt",4.0
-9.06,-0.81,"ju_22.txt",4.0
0.31,-0.64,"ju_23.txt",4.0
0.32,-0.58,"ju_24.txt",4.0
0.28,-0.57,"ju_25.txt",4.0
8.00,0.76,"ju_26.txt",4.0
0.29,-0.59,"ju_27.txt",4.0
-9.13,-0.80,"ju_28.txt",4.0
14.94,-4.11,"ju_29.txt",4.0
0.33,-0.61,"ju_30.txt",4.0
7.99,1.00,"ju_31.txt",4.0
3.02,9.29,"ju_32.txt",4.0
0.28,-0.63,"ju_33.txt",4.0
0.33,-0.59,"ju_34.txt",4.0
5.44,-1.56,"jv_1.txt",4.0
-9.16,-2.00,"jv_2.txt",4.0
5.06,-12.07,"jv_3.txt",4.0
0.28,-0.59,"jv_4.txt",4.0
-15.55,-5.45,"jv_5.txt",4.0
0.29,-0.63,"jv_6.txt",4.0
-2.99,-7.43,"jv_7.txt",4.0
11.16,-12.54,"jv_8.txt",4.0
-10.47,12.44,"jv_9.txt",4.0
-5.17,15.31,"jv_10.txt",4.0
-16.11,2.90,"jv_11.txt",4.0
-9.06,-0.80,"jv_12.txt",4.0
0.27,-0.61,"jv_13.txt",4.0
0.33,-0.65,"jv_14.txt",4.0
-15.78,-4.45,"jv_15.txt",4.0
8.00,0.76,"jv_16.txt",4.0
0.28,-0.60,"jv_17.txt",4.0
-10.77,-5.22,"jv_18.txt",4.0
0.30,-0.61,"jv_19.txt",4.0
0.29,-0.61,"jv_20.txt",4.0
0.31,-0.65,"jv_21.txt",4.0
15.30,3.80,"jv_22.txt",4.0
0.29,-0.60,"jv_23.txt",4.0
8.00,0.74,"jv_24.txt",4.0
12.07,6.33,"jv_25.txt",4.0
-9.15,-0.81,"jv_26.txt",4.0
6.07,-0.64,"jv_27.txt",4.0
0.27,-0.60,"jv_28.txt",4.0
5.96,15.27,"jv_29.txt",4.0
0.34,-0.63,"jv_30.txt",4.0
12.29,11.00,"jv_31.txt",4.0
0.28,-0.60,"jv_32.txt",4.0
-9.04,-0.87,"jv_33.txt",4.0
0.30,-0.61,"jv_34.txt",4.0
0.28,-0.61,"jv_35.txt",4.0
0.29,-0.61,"jv_36.txt",4.0
7.12,-11.73,"jv_37.txt",4.0
-9.06,-0.82,"jv_38.txt",4.0
0.29,-0.61,"jv_39.txt",4.0
0.30,-0.59,"jv_40.txt",4.0
0.31,-0.61,"jv_41.txt",4.0
7.23,14.80,"jv_42.txt",4.0
0.33,-0.59,"jv_43.txt",4.0
0.31,-0.63,"jw_1.txt",4.0
0.30,-0.61,"jw_2.txt",4.0
0.28,-0.63,"jw_3.txt",4.92
10.71,-7.51,"jw_4.txt",4.0
5.09,-16.43,"jw_5.txt",4.0
8.00,0.73,"jw_6.txt",4.0
-9.05,-0.82,"jw_7.txt",4.0
7.43,-0.81,"jw_8.txt",4.0
-12.07,-5.34,"jw_9.txt",4.0
0.33,-0.60,"jw_10.txt",4.0
5.15,12.46,"jw_11.txt",4.0
-4.26,-6.40,"jw_12.txt",4.0
3.65,16.25,"jw_13.txt",4.0
-1.49,-12.96,"jw_14.txt",4.0
14.98,6.90,"jw_15.txt",4.0
8.13,0.79,"jw_16.txt",4.0
-9.06,-0.81,"jw_17.txt",4.0
0.32,-0.62,"jw_18.txt",4.0
-16.14,2.42,"jw_19.txt",4.0
-9.05,-0.82,"jw_20.txt",4.0
-5.40,-18.67,"jw_21.txt",4.0
-9.60,0.25,"jw_22.txt",4.0
2.20,13.10,"jw_23.txt",4.0
0.31,-0.62,"jw_24.txt",4.0
-10.99,0.94,"jw_25.txt",4.0
8.00,0.76,"jw_26.txt",4.0
10.40,13.88,"jw_27.txt",4.0
11.25,-2.85,"jw_28.txt",4.0
0.33,-0.58,"jw_29.txt",4.0
0.28,-0.59,"jw_30.txt",4.0
0.31,-0.59,"jw_31.txt",4.0
6.96,5.50,"jw_32.txt",4.0
0.27,-0.60,"jw_33.txt",4.0
11.65,11.76,"jw_34.txt",4.0
0.29,-0.59,"jw_35.txt",4.0
0.31,-0.61,"jw_36.txt",4.0
0.29,-0.60,"jw_37.txt",4.0
7.79,0.41,"jw_38.txt",4.0
0.32,-0.65,"jx_1.txt",4.0
0.28,-0.58,"jx_2.txt",4.0
0.32,-0.59,"jx_3.txt",4.0
0.29,-0.59,"jx_4.txt",4.0
0.32,-0.64,"jx_5.txt",4.0
8.00,0.76,"jx_6.txt",4.0
0.30,-0.61,"jx_7.txt",4.0
-8.08,-9.59,"jx_8.txt",4.0
16.09,-3.75,"jx_9.txt",4.0
15.95,3.96,"jx_10.txt",4.0
0.32,-0.60,"jx_11.txt",4.0
0.31,-0.65,"jx_12.txt",4.0
12.62,0.28,"jx_13.txt",4.0
0.31,-0.60,"jx_14.txt",4.0
4.40,10.96,"jx_15.txt",4.0
0.27,-0.59,"jx_16.txt",4.0
0.27,-0.61,"jx_17.txt",4.0
8.00,0.72,"jx_18.txt",4.0
-9.06,-0.82,"jx_19.txt",4.0
-6.00,7.18,"jx_20.txt",4.0
8.02,0.80,"jx_21.txt",4.0
0.34,-0.62,"jx_22.txt",4.0
-14.13,-5.22,"jx_23.txt",4.0
-14.20,0.20,"jx_24.txt",4.0
0.31,-0.64,"jx_25.txt",4.0
8.00,0.76,"jx_26.txt",4.0
-6.85,11.44,"jx_27.txt",4.0
0.29,-0.60,"jx_28.txt",4.0
0.29,-0.60,"jx_29.txt",4.0
11.49,3.77,"jx_30.txt",4.0
0.29,-0.60,"jx_31.txt",4.0
-7.19,17.70,"jx_32.txt",4.0
-9.05,-0.84,"jx_33.txt",4.0
-10.92,1.89,"jx_34.txt",4.0
0.30,-0.61,"jx_35.txt",4.0
12.55,2.50,"jx_36.txt",4.0
0.33,-0.61,"jx_37.txt",4.0
8.07,0.77,"jx_38.txt",4.0
-9.06,-0.81,"jx_39.txt",4.0
0.31,-0.62,"jx_40.txt",4.0
-9.05,-0.81,"jx_41.txt",4.0
-13.34,3.02,"jx_42.txt",4.0
0.27,-0.61,"jx_43.txt",4.0
-5.98,-12.29,"jx_44.txt",4.0
-7.70,-3.67,"jx_45.txt",4.0
13.21,-2.46,"jx_46.txt",4.0
8.00,0.76,"jx_47.txt",4.0
-9.61,0.56,"jx_48.txt",4.0
-3.57,-16.55,"jx_49.txt",4.0
0.29,-0.59,"jx_50.txt",4.0
0.29,-0.62,"jx_51.txt",4.0
0.30,-0.58,"jx_52.txt",5.64
1.86,-13.66,"jy_1.txt",4.0
16.08,3.53,"jy_2.txt",4.0
-10.78,5.79,"jy_3.txt",4.0
-9.11,-0.47,"jy_4.txt",4.0
8.00,0.76,"jy_5.txt",4.0
0.33,-0.58,"jy_6.txt",4.0
0.33,-0.61,"jy_7.txt",4.0
-9.07,-0.78,"jy_8.txt",4.0
0.31,-0.61,"jy_9.txt",4.0
12.98,-4.16,"jy_10.txt",4.0
6.87,4.89,"jy_11.txt",4.0
0.27,-0.61,"jy_12.txt",4.0
-3.07,16.72,"jy_13.txt",4.0
-5.18,11.39,"jy_14.txt",4.45
-0.10,-7.19,"jy_15.txt",4.0
0.30,-0.64,"jy_16.txt",4.0
0.29,-0.60,"jy_17.txt",4.0
11.52,-7.51,"jy_18.txt",4.0
7.30,-11.60,"jy_19.txt",4.0
16.58,1.21,"jy_20.txt",4.0
-9.05,-0.82,"jy_21.txt",4.0
0.33,-0.61,"jy_22.txt",4.0
0.30,-0.64,"jy_23.txt",4.0
15.49,-2.71,"jy_24.txt",4.0
0.32,-0.61,"jy_25.txt",4.0
0.31,-0.61,"jy_26.txt",4.0
0.32,-0.61,"jy_27.txt",4.0
6.80,9.65,"jy_28.txt",4.0
0.29,-0.62,"jy_29.txt",4.0
0.31,-0.63,"jy_30.txt",4.0
0.32,-0.62,"jy_31.txt",4.0
0.33,-0.58,"jy_32.txt",4.0
1.16,19.25,"jy_33.txt",4.0
0.30,-0.58,"jy_34.txt",4.0
0.33,-0.61,"jy_35.txt",4.0
-9.05,-0.82,"jy_36.txt",4.0
0.29,-0.61,"jy_37.txt",4.0
0.34,-0.59,"jy_38.txt",4.0
-3.08,11.59,"k_1.txt",4.0
14.03,6.89,"k_2.txt",4.0
7.45,4.31,"k_3.txt",4.0
0.28,-0.60,"k_4.txt",4.0
0.30,-0.63,"k_5.txt",4.0
0.32,-0.60,"k_6.txt",4.0
0.27,-0.62,"k_7.txt",4.0
8.00,0.76,"k_8.txt",4.0
-12.11,5.71,"k_9.txt",4.0
-9.06,-0.81,"k_10.txt",4.0
15.38,5.84,"k_11.txt",4.0
16.17,3.33,"k_12.txt",4.0
0.35,-0.62,"k_13.txt",4.0
-13.50,9.27,"k_14.txt",4.0
-13.76,8.79,"k_15.txt",4.0
0.31,-0.59,"k_16.txt",4.0
0.29,-0.59,"k_17.txt",4.0
-9.37,0.01,"k_18.txt",4.0
0.27,-0.58,"k_19.txt",4.0
16.10,3.54,"k_20.txt",4.0
0.31,-0.59,"k_21.txt",4.0
8.00,0.76,"k_22.txt",4.0
11.96,-11.70,"k_23.txt",4.0
0.32,-0.59,"k_24.txt",4.0
0.29,-0.62,"k_25.txt",4.0
-0.67,-7.51,"k_26.txt",4.0
0.32,-0.58,"k_27.txt",4.0
-10.55,-12.84,"k_28.txt",4.0
8.71,0.53,"k_29.txt",4.0
-10.20,6.02,"k_30.txt",4.0
0.33,-0.60,"k_31.txt",4.0
0.26,-0.62,"k_32.txt",4.0
0.31,-0.62,"k_33.txt",4.0
-7.29,-4.74,"k_34.txt",4.0
12.49,10.75,"k_35.txt",4.0
0.31,-0.62,"k1_1.txt",4.0
0.31,-0.61,"k1_2.txt",4.0
0.31,-0.61,"k1_3.txt",4.0
0.33,-0.58,"k1_4.txt",4.0
0.30,-0.60,"k1_5.txt",4.0
1.63,8.73,"k1_6.txt",4.0
0.29,-0.57,"k1_7.txt",4.0
0.30,-0.59,"k1_8.txt",4.0
0.32,-0.61,"k1_9.txt",4.0
0.27,-0.61,"k1_10.txt",4.0
0.34,-0.61,"k1_11.txt",4.0
0.32,-0.59,"k1_12.txt",4.0
0.31,-0.61,"k1_13.txt",4.0
8.05,0.77,"k1_14.txt",4.0
0.29,-0.63,"k1_15.txt",4.0
0.30,-0.61,"k1_16.txt",4.0
0.31,-0.62,"k1_17.txt",4.0
0.30,-0.61,"k1_18.txt",4.0
0.31,-0.60,"k1_19.txt",4.0
0.27,-0.62,"k1_20.txt",4.0
0.30,-0.61,"k1_21.txt",4.0
0.31,-0.61,"k1_22.txt",4.0
0.32,-0.61,"k1_23.txt",4.0
0.27,-0.59,"ka_1.txt",4.0
-6.03,-4.30,"ka_2.txt",4.0
-6.24,-4.19,"ka_3.txt",4.0
3.34,14.56,"ka_4.txt",4.0
8.00,0.76,"ka_5.txt",4.0
0.28,-0.60,"ka_6.txt",4.0
-10.50,5.27,"ka_7.txt",4.0
7.78,2.10,"ka_8.txt",4.0
0.27,-0.62,"ka_9.txt",4.0
0.32,-0.60,"ka_10.txt",4.0
8.00,0.76,"ka_11.txt",4.0
0.29,-0.60,"ka_12.txt",4.0
-10.64,6.03,"ka_13.txt",4.0
0.32,-0.61,"ka_14.txt",4.0
8.00,0.76,"ka_15.txt",4.0
-9.06,-0.82,"ka_16.txt",4.0
0.33,-0.61,"ka_17.txt",4.0
0.30,-0.63,"ka_18.txt",4.0
0.32,-0.61,"ka_19.txt",4.0
0.30,-0.63,"ka_20.txt",4.0
-9.05,-0.85,"ka_21.txt",4.0
0.32,-0.61,"ka_22.txt",4.0
0.31,-0.62,"ka_23.txt",4.0
-9.14,-1.04,"ka_24.txt",4.0
0.32,-0.61,"ka_25.txt",4.0
8.12,0.84,"ka_26.txt",4.0
0.30,-0.59,"ka_27.txt",4.0
0.30,-0.63,"ka_28.txt",4.0
-15.67,-5.09,"ka_29.txt",4.0
0.30,-0.60,"ka_30.txt",4.0
0.32,-0.62,"ka_31.txt",4.0
5.90,6.17,"ka_32.txt",4.0
0.32,-0.61,"ka_33.txt",4.0
0.31,-0.63,"ka_34.txt",4.0
-9.42,3.28,"ka_35.txt",4.0
-11.35,-4.64,"ka_36.txt",4.0
-15.70,4.89,"ka_37.txt",4.0
0.29,-0.60,"ka_38.txt",4.0
0.27,-0.62,"ka_39.txt",4.0
4.77,11.17,"ka_40.txt",4.0
8.51,-0.26,"ka_41.txt",4.0
-9.69,2.95,"kb_1.txt",4.0
0.32,-0.60,"kb_2.txt",4.0
0.29,-0.59,"kb_3.txt",4.0
0.29,-0.62,"kb_4.txt",4.0
0.33,-0.61,"kb_5.txt",4.0
0.31,-0.60,"kb_6.txt",4.0
0.30,-0.57,"kb_7.txt",4.0
-9.05,-0.82,"kb_8.txt",4.0
0.31,-0.61,"kb_9.txt",4.0
0.27,-0.61,"kb_10.txt",4.0
-7.34,9.98,"kb_11.txt",4.0
-7.72,-3.25,"kb_12.txt",6.25
0.32,-0.57,"kb_13.txt",4.0
0.34,-0.63,"kb_14.txt",4.0
14.35,-13.58,"kb_15.txt",4.0
-1.58,11.92,"kb_16.txt",4.0
0.28,-0.61,"kb_17.txt",4.0
0.30,-0.60,"kb_18.txt",4.0
0.29,-0.60,"kb_19.txt",4.0
0.31,-0.63,"kb_20.txt",4.0
13.59,-8.94,"kb_21.txt",4.0
-9.06,-0.80,"kb_22.txt",4.0
0.33,-0.62,"kb_23.txt",4.0
8.92,9.97,"kc_1.txt",4.0
0.29,-0.61,"kc_2.txt",4.0
8.13,0.78,"kc_3.txt",4.0
0.34,-0.59,"kc_4.txt",4.0
0.35,-0.61,"kc_5.txt",4.0
0.32,-0.62,"kc_6.txt",4.0
0.30,-0.61,"kc_7.txt",4.0
-9.13,-0.81,"kc_8.txt",4.0
0.27,-0.62,"kc_9.txt",4.0
8.00,0.76,"kc_10.txt",4.0
0.30,-0.59,"kc_11.txt",4.0
0.29,-0.60,"kc_12.txt",4.0
-13.14,0.22,"kc_13.txt",4.0
0.28,-0.63,"kc_14.txt",4.0
-9.44,-8.48,"kc_15.txt",4.0
0.30,-0.61,"kc_16.txt",4.0
0.34,-0.62,"kc_17.txt",4.0
-16.25,-2.82,"kc_18.txt",4.0
0.31,-0.61,"kc_19.txt",4.0
0.31,-0.59,"kc_20.txt",4.0
0.27,-0.60,"kc_21.txt",4.0
0.31,-0.61,"kc_22.txt",4.0
0.32,-0.60,"kc_23.txt",4.0
-6.00,-11.37,"kc_24.txt",4.0
-19.46,-0.73,"kc_25.txt",4.0
8.00,0.77,"kc_26.txt",4.0
-2.23,-13.65,"kc_27.txt",4.0
-12.10,-0.48,"kc_28.txt",4.0
-12.69,3.84,"kc_29.txt",4.0
0.29,-0.62,"kc_30.txt",4.0
0.33,-0.60,"kc_31.txt",4.0
8.15,0.79,"kd_1.txt",4.0
10.43,9.20,"kd_2.txt",4.0
0.30,-0.59,"kd_3.txt",4.0
0.30,-0.61,"kd_4.txt",4.0
0.31,-0.60,"kd_5.txt",4.0
8.00,0.76,"kd_6.txt",4.0
0.32,-0.61,"kd_7.txt",4.0
0.33,-0.63,"kd_8.txt",4.39
-9.15,-0.81,"kd_9.txt",4.0
-15.87,-3.98,"kd_10.txt",4.0
-9.05,-0.82,"kd_11.txt",4.0
0.29,-0.60,"kd_12.txt",4.0
0.30,-0.61,"kd_13.txt",4.0
0.30,-0.62,"kd_14.txt",4.0
0.32,-0.61,"kd_15.txt",4.0
0.30,-0.59,"kd_16.txt",4.0
-9.05,-0.82,"kd_17.txt",4.0
8.00,0.76,"kd_18.txt",4.0
-6.22,5.23,"kd_19.txt",4.0
0.33,-0.60,"kd_20.txt",4.0
0.30,-0.60,"kd_21.txt",4.0
0.27,-0.62,"kd_22.txt",4.0
10.00,-9.46,"kd_23.txt",4.0
0.30,-0.61,"kd_24.txt",4.0
0.28,-0.64,"kd_25.txt",4.0
-9.06,-0.82,"ke_1.txt",4.0
-7.57,5.04,"ke_2.txt",4.0
-8.34,-10.61,"ke_3.txt",4.0
0.30,-0.61,"ke_4.txt",4.0
0.33,-0.58,"ke_5.txt",4.0
0.31,-0.62,"ke_6.txt",6.58
7.36,5.30,"ke_7.txt",4.0
0.32,-0.61,"ke_8.txt",4.0
0.30,-0.61,"ke_9.txt",4.0
0.28,-0.60,"ke_10.txt",4.0
0.29,-0.60,"ke_11.txt",4.0
15.91,-4.67,"ke_12.txt",4.0
0.30,-0.59,"ke_13.txt",4.0
-1.20,-13.65,"ke_14.txt",4.0
0.30,-0.59,"ke_15.txt",4.0
-3.56,11.35,"ke_16.txt",4.0
10.11,-5.09,"ke_17.txt",4.0
0.30,-0.63,"ke_18.txt",4.0
0.32,-0.62,"ke_19.txt",4.0
8.00,0.76,"ke_20.txt",4.0
0.30,-0.64,"ke_21.txt",4.0
0.31,-0.60,"ke_22.txt",4.0
-9.05,-0.82,"ke_23.txt",4.0
-9.16,-0.81,"ke_24.txt",4.0
0.35,-0.62,"ke_25.txt",4.0
0.29,-0.62,"ke_26.txt",4.0
3.62,11.26,"ke_27.txt",4.0
0.30,-0.61,"ke_28.txt",4.0
0.30,-0.62,"ke_29.txt",4.0
0.28,-0.61,"ke_30.txt",4.0
0.32,-0.61,"ke_31.txt",4.0
0.32,-0.62,"keyword_1.txt",9.67
-3.92,12.51,"keyword_2.txt",4.0
2.11,-13.49,"keyword_3.txt",9.56
0.34,-0.61,"kf_1.txt",4.0
0.31,-0.58,"kf_2.txt",4.0
-2.32,13.12,"kf_3.txt",4.0
-15.70,4.80,"kf_4.txt",4.0
8.00,0.77,"kf_5.txt",4.0
0.29,-0.61,"kf_6.txt",4.0
0.33,-0.58,"kf_7.txt",4.0
0.34,-0.61,"kf_8.txt",4.0
0.32,-0.61,"kf_9.txt",4.0
-6.08,-4.25,"kf_10.txt",4.0
16.54,1.01,"kf_11.txt",4.0
0.30,-0.61,"kf_12.txt",4.0
12.03,5.91,"kf_13.txt",4.0
-9.12,-0.80,"kf_14.txt",4.0
8.00,0.76,"kf_15.txt",4.0
0.32,-0.63,"kf_16.txt",4.0
0.28,-0.65,"kf_17.txt",4.84
0.30,-0.60,"kf_18.txt",4.0
-13.60,8.74,"kf_19.txt",4.0
0.27,-0.61,"kf_20.txt",4.0
0.29,-0.63,"kf_21.txt",4.0
-6.99,-4.02,"kf_22.txt",4.0
-13.47,-9.41,"kf_23.txt",4.48
0.29,-0.60,"kf_24.txt",4.0
0.33,-0.63,"kf_25.txt",4.0
0.32,-0.61,"kf_26.txt",4.0
-15.11,-6.51,"kf_27.txt",4.0
-6.91,-3.65,"kf_28.txt",4.0
0.34,-0.64,"kf_29.txt",4.0
16.03,-4.10,"kg_1.txt",4.0
0.28,-0.61,"kg_2.txt",6.53
-1.88,-14.57,"kg_3.txt",4.0
0.30,-0.61,"kg_4.txt",4.0
0.28,-0.63,"kg_5.txt",5.76
0.32,-0.60,"kg_6.txt",4.0
-5.81,12.02,"kg_7.txt",4.0
0.88,13.25,"kg_8.txt",4.0
18.35,-7.32,"kg_9.txt",4.0
-9.06,-0.79,"kg_10.txt",4.0
0.30,-0.61,"kg_11.txt",4.0
0.32,-0.62,"kg_12.txt",4.0
0.27,-0.59,"kg_13.txt",4.0
0.29,-0.60,"kg_14.txt",4.0
0.31,-0.60,"kg_15.txt",4.0
-15.14,-3.90,"kg_16.txt",4.0
0.30,-0.61,"kg_17.txt",4.0
0.32,-0.61,"kg_18.txt",4.0
0.28,-0.60,"kg_19.txt",4.0
-1.65,16.31,"kg_20.txt",4.0
13.13,-3.27,"kg_21.txt",4.0
0.28,-0.61,"kg_22.txt",4.0
-5.75,-12.25,"kg_23.txt",4.0
0.31,-0.59,"kg_24.txt",4.0
0.31,-0.63,"kg_25.txt",4.0
0.33,-0.61,"kg_26.txt",4.0
-2.85,-13.49,"kg_27.txt",4.0
0.29,-0.62,"kg_28.txt",4.0
-10.79,12.20,"kg_29.txt",4.0
-10.77,6.38,"kg_30.txt",4.0
0.29,-0.61,"kg_31.txt",4.0
0.31,-0.59,"kg_32.txt",4.0
16.51,-0.84,"kg_33.txt",4.0
-0.39,11.85,"kg_34.txt",4.0
13.39,2.07,"kh_1.txt",4.0
6.62,9.22,"kh_2.txt",4.0
-0.13,-7.20,"kh_3.txt",4.0
0.33,-0.61,"kh_4.txt",4.0
0.29,-0.63,"kh_5.txt",4.0
-1.79,-13.45,"kh_6.txt",4.0
12.03,-1.68,"kh_7.txt",4.0
0.30,-0.61,"kh_8.txt",4.0
-9.75,-17.22,"kh_9.txt",4.0
-10.67,12.40,"kh_10.txt",4.0
5.02,14.92,"kh_11.txt",4.0
17.38,2.97,"kh_12.txt",4.0
0.30,-0.61,"kh_13.txt",4.0
-6.01,18.25,"kh_14.txt",4.0
-13.24,-2.85,"kh_15.txt",4.0
6.73,14.98,"kh_16.txt",4.0
0.34,-0.61,"kh_17.txt",4.0
8.13,0.80,"kh_18.txt",4.0
-3.21,11.50,"kh_19.txt",4.0
0.27,-0.61,"kh_20.txt",4.0
0.32,-0.65,"kh_21.txt",4.0
8.00,0.76,"kh_22.txt",4.0
13.25,-2.55,"kh_23.txt",4.0
0.31,-0.62,"kh_24.txt",4.0
8.00,0.76,"kh_25.txt",4.0
0.34,-0.60,"kh_26.txt",4.0
0.32,-0.60,"kh_27.txt",4.0
0.27,-0.63,"kh_28.txt",4.0
-8.55,-3.03,"kh_29.txt",4.0
0.29,-0.62,"kh_30.txt",4.0
-9.07,-0.79,"kh_31.txt",4.0
0.29,-0.63,"kh_32.txt",4.0
0.27,-0.62,"kh_33.txt",4.0
8.00,0.76,"kh_34.txt",4.0
0.29,-0.60,"kh_35.txt",4.0
-11.87,-0.83,"kh_36.txt",4.0
8.00,0.73,"kh_37.txt",4.0
8.00,0.76,"kh_38.txt",4.0
0.27,-0.59,"kh_39.txt",4.0
0.27,-0.62,"kh_40.txt",4.0
-1.38,12.00,"kh_41.txt",4.0
-9.01,-13.98,"kh_42.txt",4.0
-9.06,-0.80,"kh_43.txt",4.0
0.30,-0.61,"kh_44.txt",4.0
-14.10,-8.46,"kh_45.txt",4.0
-11.12,5.25,"kh_46.txt",4.0
0.18,-8.12,"kh_47.txt",4.0
0.30,-0.60,"kh_48.txt",4.0
0.33,-0.63,"kh_49.txt",4.0
0.29,-0.63,"kh_50.txt",4.0
-9.14,-0.80,"kh_51.txt",4.0
-8.60,-3.83,"kh_52.txt",4.0
-12.45,-4.97,"kh_53.txt",4.0
0.30,-0.62,"kh_54.txt",4.0
5.17,7.16,"kh_55.txt",4.0
0.32,-0.62,"kh_56.txt",4.0
0.31,-0.64,"kh_57.txt",4.0
0.34,-0.62,"ki_1.txt",4.0
8.00,0.76,"ki_2.txt",4.0
0.27,-0.59,"ki_3.txt",4.0
0.32,-0.60,"ki_4.txt",4.0
0.32,-0.59,"ki_5.txt",4.0
0.29,-0.62,"ki_6.txt",4.0
0.30,-0.61,"ki_7.txt",4.0
0.30,-0.60,"ki_8.txt",4.0
13.69,-7.92,"ki_9.txt",7.24
16.48,1.71,"ki_10.txt",4.0
-11.23,3.06,"ki_11.txt",4.0
0.33,-0.61,"ki_12.txt",4.0
1.21,-19.71,"ki_13.txt",4.0
15.70,5.24,"ki_14.txt",4.0
0.32,-0.62,"ki_15.txt",4.0
3.12,-10.73,"ki_16.txt",4.0
0.33,-0.61,"ki_17.txt",4.0
0.31,-0.59,"ki_18.txt",4.0
0.30,-0.61,"ki_19.txt",4.0
8.02,0.77,"ki_20.txt",4.0
0.33,-0.61,"ki_21.txt",4.0
-0.15,-7.87,"ki_22.txt",4.0
0.30,-0.63,"ki_23.txt",4.0
8.00,0.72,"ki_24.txt",4.0
0.30,-0.61,"ki_25.txt",4.0
0.26,-0.61,"ki_26.txt",4.0
13.94,7.11,"ki_27.txt",4.0
-9.06,-0.80,"ki_28.txt",4.0
0.29,-0.62,"ki_29.txt",4.0
0.28,-0.61,"ki_30.txt",4.0
-9.05,-0.82,"ki_31.txt",4.0
0.00,-7.68,"ki_32.txt",4.0
0.33,-0.59,"ki_33.txt",4.0
0.32,-0.61,"ki_34.txt",4.0
6.71,5.17,"kj_1.txt",4.0
0.30,-0.62,"kj_2.txt",4.0
0.27,-0.62,"kj_3.txt",4.0
0.32,-0.58,"kj_4.txt",4.0
0.34,-0.60,"kj_5.txt",4.0
0.19,11.89,"kj_6.txt",4.0
5.21,7.68,"kj_7.txt",4.0
-7.58,-14.60,"kj_8.txt",4.0
1.34,17.13,"kj_9.txt",4.0
0.30,-0.63,"kj_10.txt",6.75
-7.42,14.61,"kj_11.txt",4.0
8.00,0.77,"kj_12.txt",4.0
0.33,-0.60,"kj_13.txt",4.0
-11.30,-11.03,"kj_14.txt",4.0
0.32,-0.60,"kj_15.txt",4.0
15.79,-5.30,"kj_16.txt",4.0
-12.04,-5.71,"kj_17.txt",4.39
0.32,-0.63,"kj_18.txt",4.0
-8.90,-8.98,"kj_19.txt",4.0
0.30,-0.61,"kj_20.txt",4.0
-2.84,11.63,"kj_21.txt",4.0
5.41,10.40,"kj_22.txt",4.0
16.56,-2.08,"kj_23.txt",4.0
-11.70,-1.57,"kj_24.txt",4.0
0.34,-0.60,"kj_25.txt",4.0
0.29,-0.61,"kj_26.txt",4.0
0.28,-0.63,"kj_27.txt",4.0
0.33,-0.64,"kj_28.txt",4.0
0.27,-0.59,"kj_29.txt",4.0
-9.13,-0.81,"kj_30.txt",4.0
0.27,-0.60,"kj_31.txt",4.0
0.30,-0.62,"kj_32.txt",4.0
0.27,-0.63,"kj_33.txt",4.0
0.28,-0.57,"kk_1.txt",4.0
8.00,0.75,"kk_2.txt",4.0
0.29,-0.61,"kk_3.txt",4.0
-9.06,-0.82,"kk_4.txt",4.0
0.32,-0.62,"kk_5.txt",4.0
8.41,0.93,"kk_6.txt",4.0
